module_id;var_a;clean_a;years_a;n_yrs_a;var_b;clean_b;years_b;n_yrs_b;overlap;similarity;proposed;priority
14;total_CEP;total_CEP;2014|2015;2;totDerma_CEP;totDerma_CEP;2014|2015;2;2;0.838;total_CEP;mismo_periodo_NO_alias
9;camas_uci;camas_uci;2014|2015;2;camas_uNeonatales;camas_uNeonatales;2014|2015;2;2;0.8379;camas_uci;mismo_periodo_NO_alias
18;total_consulta;total_consulta;2014|2015;2;total_sesionHdia;total_sesionHdia;2014|2015;2;2;0.8379;total_consulta;mismo_periodo_NO_alias
9;altTraslaHosp_gine;altTraslaHosp_gine;2014|2015;2;altTraslaInter_neonatologia;altTraslaInter_neonatologia;2014|2015;2;2;0.8378;altTraslaHosp_gine;mismo_periodo_NO_alias
10;progAngioVasc_hosp;progAngioVasc_hosp;2014|2015;2;progORL_hosp;progORL_hosp;2014|2015;2;2;0.8378;progAngioVasc_hosp;mismo_periodo_NO_alias
10;progCirPediat_total;progCirPediat_total;2014|2015;2;progTrauma_total;progTrauma_total;2014|2015;2;2;0.8378;progCirPediat_total;mismo_periodo_NO_alias
10;urgeAngioVasc_hosp;urgeAngioVasc_hosp;2014|2015;2;urgeORL_hosp;urgeORL_hosp;2014|2015;2;2;0.8378;urgeAngioVasc_hosp;mismo_periodo_NO_alias
10;urgeCirPediat_total;urgeCirPediat_total;2014|2015;2;urgeTrauma_total;urgeTrauma_total;2014|2015;2;2;0.8378;urgeCirPediat_total;mismo_periodo_NO_alias
7;Otro_Postgrado_mujeres;Otro_Postgrado_mujeres;2014|2015;2;Otros_IInternos_mujeres;Otros_IInternos_mujeres;2014|2015;2;2;0.8377;Otro_Postgrado_mujeres;mismo_periodo_NO_alias
9;altCuracion_restoPedia;altCuracion_restoPedia;2014|2015;2;altTraslaInter_pediatria;altTraslaInter_pediatria;2014|2015;2;2;0.8377;altCuracion_restoPedia;mismo_periodo_NO_alias
9;altFinal_rehabilitacion;altFinal_rehabilitacion;2014|2015;2;altFinal_uQuemados;altFinal_uQuemados;2014|2015;2;2;0.8377;altFinal_rehabilitacion;mismo_periodo_NO_alias
10;progMaxilo_resto;progMaxilo_resto;2014|2015;2;progPlastica_resto;progPlastica_resto;2014|2015;2;2;0.8377;progMaxilo_resto;mismo_periodo_NO_alias
10;progOtrasCirugias_hosp;progOtrasCirugias_hosp;2014|2015;2;progUrolog_hosp;progUrolog_hosp;2014|2015;2;2;0.8377;progOtrasCirugias_hosp;mismo_periodo_NO_alias
10;progOtrasCirugias_resto;progOtrasCirugias_resto;2014|2015;2;progToracica_cma;progToracica_cma;2014|2015;2;2;0.8377;progOtrasCirugias_resto;mismo_periodo_NO_alias
10;urgeMaxilo_resto;urgeMaxilo_resto;2014|2015;2;urgePlastica_resto;urgePlastica_resto;2014|2015;2;2;0.8377;urgeMaxilo_resto;mismo_periodo_NO_alias
10;urgeOtrasCirugias_hosp;urgeOtrasCirugias_hosp;2014|2015;2;urgeUrolog_hosp;urgeUrolog_hosp;2014|2015;2;2;0.8377;urgeOtrasCirugias_hosp;mismo_periodo_NO_alias
10;urgeOtrasCirugias_resto;urgeOtrasCirugias_resto;2014|2015;2;urgeToracica_cma;urgeToracica_cma;2014|2015;2;2;0.8377;urgeOtrasCirugias_resto;mismo_periodo_NO_alias
9;altTraslaHosp_uci;altTraslaHosp_uci;2014|2015;2;altTraslaInter_uNeonatales;altTraslaInter_uNeonatales;2014|2015;2;2;0.8376;altTraslaHosp_uci;mismo_periodo_NO_alias
10;progAngioVasc_total;progAngioVasc_total;2014|2015;2;progCirCardio_total;progCirCardio_total;2014|2015;2;2;0.8376;progAngioVasc_total;mismo_periodo_NO_alias
10;urgeAngioVasc_total;urgeAngioVasc_total;2014|2015;2;urgeCirCardio_total;urgeCirCardio_total;2014|2015;2;2;0.8376;urgeAngioVasc_total;mismo_periodo_NO_alias
5;aDigestivo_colabTotal;aDigestivo_colabTotal;2014|2015;2;pediatria_colabTotal;pediatria_colabTotal;2014|2015;2;2;0.8375;aDigestivo_colabTotal;mismo_periodo_NO_alias
5;subMedicas_colabTotal;subMedicas_colabTotal;2014|2015;2;urgencias_colabTotal;urgencias_colabTotal;2014|2015;2;2;0.8375;subMedicas_colabTotal;mismo_periodo_NO_alias
6;logopedas_colabTotal;logopedas_colabTotal;2014|2015;2;oSaniMedio_colabTotal;oSaniMedio_colabTotal;2014|2015;2;2;0.8375;logopedas_colabTotal;mismo_periodo_NO_alias
9;altTraslaHosp_gine;altTraslaHosp_gine;2014|2015;2;altTraslaInter_trauma;altTraslaInter_trauma;2014|2015;2;2;0.8375;altTraslaHosp_gine;mismo_periodo_NO_alias
7;Cirug_General_total;Cirug_General_total;2014|2015;2;Cirug_Toracica_total;Cirug_Toracica_total;2014|2015;2;2;0.8374;Cirug_General_total;mismo_periodo_NO_alias
7;inmunologia_mujeres;inmunologia_mujeres;2014|2015;2;neurologia_mujeres;neurologia_mujeres;2014|2015;2;2;0.8374;inmunologia_mujeres;mismo_periodo_NO_alias
9;altExitus_psiAgudo;altExitus_psiAgudo;2014|2015;2;altExitus_rehabilitacion;altExitus_rehabilitacion;2014|2015;2;2;0.8374;altExitus_psiAgudo;mismo_periodo_NO_alias
9;altExitus_psiAgudo;altExitus_psiAgudo;2014|2015;2;altTraslaInter_psiAgudo;altTraslaInter_psiAgudo;2014|2015;2;2;0.8374;altExitus_psiAgudo;mismo_periodo_NO_alias
9;estancias_psiAgudo;estancias_psiAgudo;2014|2015;2;estancias_rehabilitacion;estancias_rehabilitacion;2014|2015;2;2;0.8374;estancias_psiAgudo;mismo_periodo_NO_alias
10;totalProg_hosp;totalProg_hosp;2014|2015;2;totalUrge_cma;totalUrge_cma;2014|2015;2;2;0.8374;totalProg_hosp;mismo_periodo_NO_alias
14;primDerma_CEP;primDerma_CEP;2014|2015;2;primDiges_hosp;primDiges_hosp;2014|2015;2;2;0.8374;primDerma_CEP;mismo_periodo_NO_alias
18;total_consulta;total_consulta;2014|2015;2;total_hospDom;total_hospDom;2014|2015;2;2;0.8374;total_consulta;mismo_periodo_NO_alias
18;urge_AccTrafic;urge_AccTrafic;2014|2015;2;urge_AsegPriv;urge_AsegPriv;2014|2015;2;2;0.8374;urge_AccTrafic;mismo_periodo_NO_alias
9;altTraslaHosp_neonatologia;altTraslaHosp_neonatologia;2014|2015;2;altTraslaInter_cirugia;altTraslaInter_cirugia;2014|2015;2;2;0.8373;altTraslaHosp_neonatologia;mismo_periodo_NO_alias
5;mIntensiva_colabMujeres;mIntensiva_colabMujeres;2014|2015;2;mResto_colabMujeres;mResto_colabMujeres;2014|2015;2;2;0.8372;mIntensiva_colabMujeres;mismo_periodo_NO_alias
9;altFinal_trauma;altFinal_trauma;2014|2015;2;altTraslaInter_uQuemados;altTraslaInter_uQuemados;2014|2015;2;2;0.8372;altFinal_trauma;mismo_periodo_NO_alias
9;altTraslaHosp_uQuemados;altTraslaHosp_uQuemados;2014|2015;2;altTraslaInter_uCoronarios;altTraslaInter_uCoronarios;2014|2015;2;2;0.8372;altTraslaHosp_uQuemados;mismo_periodo_NO_alias
10;progORL_resto;progORL_resto;2014|2015;2;progUrolog_hosp;progUrolog_hosp;2014|2015;2;2;0.8372;progORL_resto;mismo_periodo_NO_alias
10;urgeORL_resto;urgeORL_resto;2014|2015;2;urgeUrolog_hosp;urgeUrolog_hosp;2014|2015;2;2;0.8372;urgeORL_resto;mismo_periodo_NO_alias
14;primCardio_hosp;primCardio_hosp;2014|2015;2;primDerma_CEP;primDerma_CEP;2014|2015;2;2;0.8372;primCardio_hosp;mismo_periodo_NO_alias
14;primGine_hosp;primGine_hosp;2014|2015;2;primPsquia_hosp;primPsquia_hosp;2014|2015;2;2;0.8372;primGine_hosp;mismo_periodo_NO_alias
14;primRehabil_CEP;primRehabil_CEP;2014|2015;2;primTotal_CEP;primTotal_CEP;2014|2015;2;2;0.8372;primRehabil_CEP;mismo_periodo_NO_alias
7;endocrinologia_mujeres;endocrinologia_mujeres;2014|2015;2;nefrologia_mujeres;nefrologia_mujeres;2014|2015;2;2;0.8371;endocrinologia_mujeres;mismo_periodo_NO_alias
7;endocrinologia_mujeres;endocrinologia_mujeres;2014|2015;2;neurologia_mujeres;neurologia_mujeres;2014|2015;2;2;0.8371;endocrinologia_mujeres;mismo_periodo_NO_alias
9;altCuracion_pediatria;altCuracion_pediatria;2014|2015;2;altTraslaInter_cirugia;altTraslaInter_cirugia;2014|2015;2;2;0.8371;altCuracion_pediatria;mismo_periodo_NO_alias
9;altTraslaHosp_paliativos;altTraslaHosp_paliativos;2014|2015;2;altTraslaInter_uNeonatales;altTraslaInter_uNeonatales;2014|2015;2;2;0.8371;altTraslaHosp_paliativos;mismo_periodo_NO_alias
9;altTraslaHosp_restoPedia;altTraslaHosp_restoPedia;2014|2015;2;altTraslaInter_psiquiatria;altTraslaInter_psiquiatria;2014|2015;2;2;0.8371;altTraslaHosp_restoPedia;mismo_periodo_NO_alias
9;altTraslaHosp_uQuemados;altTraslaHosp_uQuemados;2014|2015;2;altTraslaInter_paliativos;altTraslaInter_paliativos;2014|2015;2;2;0.8371;altTraslaHosp_uQuemados;mismo_periodo_NO_alias
10;progCirNeuro_total;progCirNeuro_total;2014|2015;2;progOtrasCirugias_resto;progOtrasCirugias_resto;2014|2015;2;2;0.8371;progCirNeuro_total;mismo_periodo_NO_alias
10;urgeCirNeuro_total;urgeCirNeuro_total;2014|2015;2;urgeOtrasCirugias_resto;urgeOtrasCirugias_resto;2014|2015;2;2;0.8371;urgeCirNeuro_total;mismo_periodo_NO_alias
14;primCirGeneral_hosp;primCirGeneral_hosp;2014|2015;2;primOrl_CEP;primOrl_CEP;2014|2015;2;2;0.8371;primCirGeneral_hosp;mismo_periodo_NO_alias
7;neumologia_mujeres;neumologia_mujeres;2014|2015;2;neurofisiologia_mujeres;neurofisiologia_mujeres;2014|2015;2;2;0.837;neumologia_mujeres;mismo_periodo_NO_alias
9;altExitus_psiquiatria;altExitus_psiquiatria;2014|2015;2;altOtracausa_psiquiatria;altOtracausa_psiquiatria;2014|2015;2;2;0.837;altExitus_psiquiatria;mismo_periodo_NO_alias
17;totDialPerito_Paciente;totDialPerito_Paciente;2014|2015;2;totLitofrag_Paciente;totLitofrag_Paciente;2014|2015;2;2;0.837;totDialPerito_Paciente;mismo_periodo_NO_alias
20;701_1hospDia;701_1hospDia;2014|2015;2;705_1hospDom;705_1hospDom;2014|2015;2;2;0.837;701_1hospDia;mismo_periodo_NO_alias
20;701_1hospDom;701_1hospDom;2014|2015;2;705_1hospDia;705_1hospDia;2014|2015;2;2;0.837;701_1hospDom;mismo_periodo_NO_alias
20;701_2hospDia;701_2hospDia;2014|2015;2;705_1hospDom;705_1hospDom;2014|2015;2;2;0.837;701_2hospDia;mismo_periodo_NO_alias
20;701_2hospDom;701_2hospDom;2014|2015;2;705_1hospDia;705_1hospDia;2014|2015;2;2;0.837;701_2hospDom;mismo_periodo_NO_alias
5;dermatologia_colabTotal;dermatologia_colabTotal;2014|2015;2;dermatologia_pMujeres;dermatologia_pMujeres;2014|2015;2;2;0.8369;dermatologia_colabTotal;mismo_periodo_NO_alias
5;neurocirugia_colabTotal;neurocirugia_colabTotal;2014|2015;2;neurocirugia_pMujeres;neurocirugia_pMujeres;2014|2015;2;2;0.8369;neurocirugia_colabTotal;mismo_periodo_NO_alias
5;oftalmologia_colabTotal;oftalmologia_colabTotal;2014|2015;2;oftalmologia_pMujeres;oftalmologia_pMujeres;2014|2015;2;2;0.8369;oftalmologia_colabTotal;mismo_periodo_NO_alias
10;progCirNeuro_cma;progCirNeuro_cma;2014|2015;2;progOtrasCirugias_cma;progOtrasCirugias_cma;2014|2015;2;2;0.8369;progCirNeuro_cma;mismo_periodo_NO_alias
10;progCirPediat_hosp;progCirPediat_hosp;2014|2015;2;progGine_hosp;progGine_hosp;2014|2015;2;2;0.8369;progCirPediat_hosp;mismo_periodo_NO_alias
10;progORL_resto;progORL_resto;2014|2015;2;progPlastica_resto;progPlastica_resto;2014|2015;2;2;0.8369;progORL_resto;mismo_periodo_NO_alias
10;progORL_total;progORL_total;2014|2015;2;progPlastica_resto;progPlastica_resto;2014|2015;2;2;0.8369;progORL_total;mismo_periodo_NO_alias
10;progORL_total;progORL_total;2014|2015;2;progToracica_resto;progToracica_resto;2014|2015;2;2;0.8369;progORL_total;mismo_periodo_NO_alias
10;urgeCirNeuro_cma;urgeCirNeuro_cma;2014|2015;2;urgeOtrasCirugias_cma;urgeOtrasCirugias_cma;2014|2015;2;2;0.8369;urgeCirNeuro_cma;mismo_periodo_NO_alias
10;urgeCirPediat_hosp;urgeCirPediat_hosp;2014|2015;2;urgeGine_hosp;urgeGine_hosp;2014|2015;2;2;0.8369;urgeCirPediat_hosp;mismo_periodo_NO_alias
10;urgeORL_resto;urgeORL_resto;2014|2015;2;urgePlastica_resto;urgePlastica_resto;2014|2015;2;2;0.8369;urgeORL_resto;mismo_periodo_NO_alias
10;urgeORL_total;urgeORL_total;2014|2015;2;urgePlastica_resto;urgePlastica_resto;2014|2015;2;2;0.8369;urgeORL_total;mismo_periodo_NO_alias
10;urgeORL_total;urgeORL_total;2014|2015;2;urgeToracica_resto;urgeToracica_resto;2014|2015;2;2;0.8369;urgeORL_total;mismo_periodo_NO_alias
14;primGine_hosp;primGine_hosp;2014|2015;2;primPediatria_hosp;primPediatria_hosp;2014|2015;2;2;0.8369;primGine_hosp;mismo_periodo_NO_alias
5;neurocirugia_colabTotal;neurocirugia_colabTotal;2014|2015;2;neurologia_colabMujeres;neurologia_colabMujeres;2014|2015;2;2;0.8368;neurocirugia_colabTotal;mismo_periodo_NO_alias
7;microbiologia_total;microbiologia_total;2014|2015;2;neurofisiologia_total;neurofisiologia_total;2014|2015;2;2;0.8368;microbiologia_total;mismo_periodo_NO_alias
9;altTraslaHosp_neonatologia;altTraslaHosp_neonatologia;2014|2015;2;altTraslaInter_rehabilitacion;altTraslaInter_rehabilitacion;2014|2015;2;2;0.8368;altTraslaHosp_neonatologia;mismo_periodo_NO_alias
9;camas_rehabilitacion;camas_rehabilitacion;2014|2015;2;camas_uNeonatales;camas_uNeonatales;2014|2015;2;2;0.8368;camas_rehabilitacion;mismo_periodo_NO_alias
10;progGine_hosp;progGine_hosp;2014|2015;2;urgeGine_hosp;urgeGine_hosp;2014|2015;2;2;0.8368;progGine_hosp;mismo_periodo_NO_alias
18;cma_otroRegim;cma_otroRegim;2014|2015;2;otroRegimen;otroRegimen;2014|2015;2;2;0.8368;cma_otroRegim;mismo_periodo_NO_alias
7;Eir_Geriatrica_total;Eir_Geriatrica_total;2014|2015;2;Eir_MQ_total;Eir_MQ_total;2014|2015;2;2;0.8367;Eir_Geriatrica_total;mismo_periodo_NO_alias
7;Eir_MQ_total;Eir_MQ_total;2014|2015;2;Eir_Pediatrica_total;Eir_Pediatrica_total;2014|2015;2;2;0.8367;Eir_MQ_total;mismo_periodo_NO_alias
9;altFinal_pediatria;altFinal_pediatria;2014|2015;2;altFinal_uCoronarios;altFinal_uCoronarios;2014|2015;2;2;0.8367;altFinal_pediatria;mismo_periodo_NO_alias
9;altTraslaHosp_neonatologia;altTraslaHosp_neonatologia;2014|2015;2;altTraslaInter_o1;altTraslaInter_o1;2014|2015;2;2;0.8367;altTraslaHosp_neonatologia;mismo_periodo_NO_alias
9;altTraslaHosp_neonatologia;altTraslaHosp_neonatologia;2014|2015;2;altTraslaInter_o2;altTraslaInter_o2;2014|2015;2;2;0.8367;altTraslaHosp_neonatologia;mismo_periodo_NO_alias
9;altTraslaHosp_neonatologia;altTraslaHosp_neonatologia;2014|2015;2;altTraslaInter_o3;altTraslaInter_o3;2014|2015;2;2;0.8367;altTraslaHosp_neonatologia;mismo_periodo_NO_alias
9;altTraslaHosp_psiquiMedia;altTraslaHosp_psiquiMedia;2014|2015;2;altTraslaInter_mIntensiva;altTraslaInter_mIntensiva;2014|2015;2;2;0.8367;altTraslaHosp_psiquiMedia;mismo_periodo_NO_alias
9;altTraslaHosp_trauma;altTraslaHosp_trauma;2014|2015;2;altTraslaInter_largaEstan;altTraslaInter_largaEstan;2014|2015;2;2;0.8367;altTraslaHosp_trauma;mismo_periodo_NO_alias
9;altTraslaHosp_uci;altTraslaHosp_uci;2014|2015;2;altTraslaInter_psiquiatria;altTraslaInter_psiquiatria;2014|2015;2;2;0.8367;altTraslaHosp_uci;mismo_periodo_NO_alias
9;altTraslaHosp_uci;altTraslaHosp_uci;2014|2015;2;altTraslaInter_psiquiMedia;altTraslaInter_psiquiMedia;2014|2015;2;2;0.8367;altTraslaHosp_uci;mismo_periodo_NO_alias
9;camas_rehabilitacion;camas_rehabilitacion;2014|2015;2;camas_restoPedia;camas_restoPedia;2014|2015;2;2;0.8367;camas_rehabilitacion;mismo_periodo_NO_alias
9;camas_rehabilitacion;camas_rehabilitacion;2014|2015;2;camas_trauma;camas_trauma;2014|2015;2;2;0.8367;camas_rehabilitacion;mismo_periodo_NO_alias
9;camas_trauma;camas_trauma;2014|2015;2;camas_uQuemados;camas_uQuemados;2014|2015;2;2;0.8367;camas_trauma;mismo_periodo_NO_alias
10;progCirGeneral_resto;progCirGeneral_resto;2014|2015;2;progTrauma_resto;progTrauma_resto;2014|2015;2;2;0.8367;progCirGeneral_resto;mismo_periodo_NO_alias
10;progCirGeneral_total;progCirGeneral_total;2014|2015;2;progCirPediat_hosp;progCirPediat_hosp;2014|2015;2;2;0.8367;progCirGeneral_total;mismo_periodo_NO_alias
10;urgeCirGeneral_resto;urgeCirGeneral_resto;2014|2015;2;urgeTrauma_resto;urgeTrauma_resto;2014|2015;2;2;0.8367;urgeCirGeneral_resto;mismo_periodo_NO_alias
10;urgeCirGeneral_total;urgeCirGeneral_total;2014|2015;2;urgeCirPediat_hosp;urgeCirPediat_hosp;2014|2015;2;2;0.8367;urgeCirGeneral_total;mismo_periodo_NO_alias
14;primOrl_hosp;primOrl_hosp;2014|2015;2;primRehabil_CEP;primRehabil_CEP;2014|2015;2;2;0.8367;primOrl_hosp;mismo_periodo_NO_alias
14;primPsquia_hosp;primPsquia_hosp;2014|2015;2;primUrolog_hosp;primUrolog_hosp;2014|2015;2;2;0.8367;primPsquia_hosp;mismo_periodo_NO_alias
14;totGine_hosp;totGine_hosp;2014|2015;2;totRehabil_hosp;totRehabil_hosp;2014|2015;2;2;0.8367;totGine_hosp;mismo_periodo_NO_alias
17;totBomCobal_Paciente;totBomCobal_Paciente;2014|2015;2;totLitofrag_Paciente;totLitofrag_Paciente;2014|2015;2;2;0.8367;totBomCobal_Paciente;mismo_periodo_NO_alias
18;estancias_conveInter;estancias_conveInter;2014|2015;2;estancias_MutuaFun;estancias_MutuaFun;2014|2015;2;2;0.8367;estancias_conveInter;mismo_periodo_NO_alias
9;altExitus_neonatologia;altExitus_neonatologia;2014|2015;2;altTraslaInter_neonatologia;altTraslaInter_neonatologia;2014|2015;2;2;0.8366;altExitus_neonatologia;mismo_periodo_NO_alias
9;altFinal_pediatria;altFinal_pediatria;2014|2015;2;altTraslaInter_pediatria;altTraslaInter_pediatria;2014|2015;2;2;0.8366;altFinal_pediatria;mismo_periodo_NO_alias
10;progCirCardio_total;progCirCardio_total;2014|2015;2;progGine_total;progGine_total;2014|2015;2;2;0.8366;progCirCardio_total;mismo_periodo_NO_alias
10;progCirGeneral_total;progCirGeneral_total;2014|2015;2;progOtrasCirugias_resto;progOtrasCirugias_resto;2014|2015;2;2;0.8366;progCirGeneral_total;mismo_periodo_NO_alias
10;progOtrasCirugias_resto;progOtrasCirugias_resto;2014|2015;2;urgeOtrasCirugias_total;urgeOtrasCirugias_total;2014|2015;2;2;0.8366;progOtrasCirugias_resto;mismo_periodo_NO_alias
10;progOtrasCirugias_total;progOtrasCirugias_total;2014|2015;2;urgeOtrasCirugias_resto;urgeOtrasCirugias_resto;2014|2015;2;2;0.8366;progOtrasCirugias_total;mismo_periodo_NO_alias
10;urgeCirCardio_total;urgeCirCardio_total;2014|2015;2;urgeGine_total;urgeGine_total;2014|2015;2;2;0.8366;urgeCirCardio_total;mismo_periodo_NO_alias
10;urgeCirGeneral_total;urgeCirGeneral_total;2014|2015;2;urgeOtrasCirugias_resto;urgeOtrasCirugias_resto;2014|2015;2;2;0.8366;urgeCirGeneral_total;mismo_periodo_NO_alias
16;gamma_CEP;gamma_CEP;2014|2015;2;mamo_CEP;mamo_CEP;2014|2015;2;2;0.8366;gamma_CEP;mismo_periodo_NO_alias
6;oNoSani_pMujeres;oNoSani_pMujeres;2014|2015;2;tecSani_pMujeres;tecSani_pMujeres;2014|2015;2;2;0.8365;oNoSani_pMujeres;mismo_periodo_NO_alias
9;altOtracausa_cirugia;altOtracausa_cirugia;2014|2015;2;altTraslaInter_uci;altTraslaInter_uci;2014|2015;2;2;0.8365;altOtracausa_cirugia;mismo_periodo_NO_alias
9;altTraslaHosp_gine;altTraslaHosp_gine;2014|2015;2;altTraslaInter_pediatria;altTraslaInter_pediatria;2014|2015;2;2;0.8365;altTraslaHosp_gine;mismo_periodo_NO_alias
9;altTraslaHosp_largaEstan;altTraslaHosp_largaEstan;2014|2015;2;altTraslaInter_restoPedia;altTraslaInter_restoPedia;2014|2015;2;2;0.8365;altTraslaHosp_largaEstan;mismo_periodo_NO_alias
9;altTraslaHosp_psiquiatria;altTraslaHosp_psiquiatria;2014|2015;2;altTraslaInter_uQuemados;altTraslaInter_uQuemados;2014|2015;2;2;0.8365;altTraslaHosp_psiquiatria;mismo_periodo_NO_alias
9;altTraslaHosp_uNeonatales;altTraslaHosp_uNeonatales;2014|2015;2;altTraslaInter_pediatria;altTraslaInter_pediatria;2014|2015;2;2;0.8365;altTraslaHosp_uNeonatales;mismo_periodo_NO_alias
9;aFinales_mIntensiva;aFinales_mIntensiva;2014|2015;2;altExitus_mIntensiva;altExitus_mIntensiva;2014|2015;2;2;0.8364;aFinales_mIntensiva;mismo_periodo_NO_alias
10;progCirPediat_hosp;progCirPediat_hosp;2014|2015;2;progOtrasCirugias_hosp;progOtrasCirugias_hosp;2014|2015;2;2;0.8364;progCirPediat_hosp;mismo_periodo_NO_alias
10;urgeCirPediat_hosp;urgeCirPediat_hosp;2014|2015;2;urgeOtrasCirugias_hosp;urgeOtrasCirugias_hosp;2014|2015;2;2;0.8364;urgeCirPediat_hosp;mismo_periodo_NO_alias
9;altTraslaHosp_mIntensiva;altTraslaHosp_mIntensiva;2014|2015;2;altTraslaInter_uQuemados;altTraslaInter_uQuemados;2014|2015;2;2;0.8363;altTraslaHosp_mIntensiva;mismo_periodo_NO_alias
10;progCirPediat_resto;progCirPediat_resto;2014|2015;2;progDerma_total;progDerma_total;2014|2015;2;2;0.8363;progCirPediat_resto;mismo_periodo_NO_alias
10;urgeCirPediat_resto;urgeCirPediat_resto;2014|2015;2;urgeDerma_total;urgeDerma_total;2014|2015;2;2;0.8363;urgeCirPediat_resto;mismo_periodo_NO_alias
14;primCardio_hosp;primCardio_hosp;2014|2015;2;primOtrasConsul_CEP;primOtrasConsul_CEP;2014|2015;2;2;0.8363;primCardio_hosp;mismo_periodo_NO_alias
5;cCardio_pMujeres;cCardio_pMujeres;2014|2015;2;cPediatrica_cMujeres;cPediatrica_cMujeres;2014|2015;2;2;0.8362;cCardio_pMujeres;mismo_periodo_NO_alias
5;cCardio_pMujeres;cCardio_pMujeres;2014|2015;2;cPediatrica_pMujeres;cPediatrica_pMujeres;2014|2015;2;2;0.8362;cCardio_pMujeres;mismo_periodo_NO_alias
9;camas_medicina;camas_medicina;2014|2015;2;camas_uQuemados;camas_uQuemados;2014|2015;2;2;0.8362;camas_medicina;mismo_periodo_NO_alias
10;progOftalmo_total;progOftalmo_total;2014|2015;2;progORL_cma;progORL_cma;2014|2015;2;2;0.8362;progOftalmo_total;mismo_periodo_NO_alias
10;totalProg_resto;totalProg_resto;2014|2015;2;totalUrge_cma;totalUrge_cma;2014|2015;2;2;0.8362;totalProg_resto;mismo_periodo_NO_alias
10;urgeOftalmo_total;urgeOftalmo_total;2014|2015;2;urgeORL_cma;urgeORL_cma;2014|2015;2;2;0.8362;urgeOftalmo_total;mismo_periodo_NO_alias
14;primDerma_CEP;primDerma_CEP;2014|2015;2;primTrauma_hosp;primTrauma_hosp;2014|2015;2;2;0.8362;primDerma_CEP;mismo_periodo_NO_alias
14;primPediatria_CEP;primPediatria_CEP;2014|2015;2;primRestoQuirurg_CEP;primRestoQuirurg_CEP;2014|2015;2;2;0.8362;primPediatria_CEP;mismo_periodo_NO_alias
18;urge_AsegPriv;urge_AsegPriv;2014|2015;2;urge_particular;urge_particular;2014|2015;2;2;0.8362;urge_AsegPriv;mismo_periodo_NO_alias
18;urge_conveInter;urge_conveInter;2014|2015;2;urge_otroRegim;urge_otroRegim;2014|2015;2;2;0.8362;urge_conveInter;mismo_periodo_NO_alias
5;anestesia_cMujeres;anestesia_cMujeres;2014|2015;2;anestesia_pTotal;anestesia_pTotal;2014|2015;2;2;0.8361;anestesia_cMujeres;mismo_periodo_NO_alias
5;anestesia_cTotal;anestesia_cTotal;2014|2015;2;anestesia_pMujeres;anestesia_pMujeres;2014|2015;2;2;0.8361;anestesia_cTotal;mismo_periodo_NO_alias
5;cPlastica_cMujeres;cPlastica_cMujeres;2014|2015;2;cPlastica_pTotal;cPlastica_pTotal;2014|2015;2;2;0.8361;cPlastica_cMujeres;mismo_periodo_NO_alias
5;cPlastica_cTotal;cPlastica_cTotal;2014|2015;2;cPlastica_pMujeres;cPlastica_pMujeres;2014|2015;2;2;0.8361;cPlastica_cTotal;mismo_periodo_NO_alias
5;cToracica_cMujeres;cToracica_cMujeres;2014|2015;2;cToracica_pTotal;cToracica_pTotal;2014|2015;2;2;0.8361;cToracica_cMujeres;mismo_periodo_NO_alias
5;cToracica_cTotal;cToracica_cTotal;2014|2015;2;cToracica_pMujeres;cToracica_pMujeres;2014|2015;2;2;0.8361;cToracica_cTotal;mismo_periodo_NO_alias
5;pediatria_cMujeres;pediatria_cMujeres;2014|2015;2;pediatria_pTotal;pediatria_pTotal;2014|2015;2;2;0.8361;pediatria_cMujeres;mismo_periodo_NO_alias
